id,gen_summary,sent,label,lexrank_rank,rouge1_rank,bertscore_rank,perplexity_rank,lexrank,rouge1,bertscore,perplexity
xsum__validation__35793206__reference__0,Thousands of people are still being told they should not use their water because of high levels of chlorine.,"Nigel Thornylowe, who lives in Woodville with his two children, said it was a ""nightmare"".",0,7,12,11,5,1.0,0.0,0.8534705638885498,0.030135154724121094
xsum__validation__35793206__reference__0,Thousands of people are still being told they should not use their water because of high levels of chlorine.,"""We got caught up in the frenzy yesterday and unfortunately... we haven't got any bottled water,"" he said.",0,9,11,7,12,0.8975009637918095,0.05263157894736842,0.8753433227539062,-0.02918863296508789
xsum__validation__35793206__reference__0,Thousands of people are still being told they should not use their water because of high levels of chlorine.,"""We've tried in vain but all the supermarkets have run out.""",0,12,13,6,10,0.7282000625206074,0.0,0.8772127032279968,-0.013059139251708984
xsum__validation__35793206__reference__0,Thousands of people are still being told they should not use their water because of high levels of chlorine.,He said the situation had been poorly managed and bottles of water should be distributed at more locations than just the two supermarkets.,0,5,1,3,9,1.0503518949495936,0.1904761904761905,0.88044673204422,-0.005595684051513672
xsum__validation__35793206__reference__0,Thousands of people are still being told they should not use their water because of high levels of chlorine.,But other residents have been looking out for their neighbours with one couple filling up the water carrier in their caravan and distributing it to elderly neighbours.,0,11,7,9,13,0.788351036053626,0.08695652173913043,0.8672397136688232,-0.06295466423034668
xsum__validation__35793206__reference__0,Thousands of people are still being told they should not use their water because of high levels of chlorine.,"And another woman said she coped on Friday night by ""drinking spritzers"" instead of water.",0,10,5,4,8,0.8904516835545172,0.11764705882352941,0.8780861496925354,-0.0005335807800292969
xsum__validation__35793206__reference__0,Thousands of people are still being told they should not use their water because of high levels of chlorine.,"In a statement, the firm tried to reassure customers who may have drunk the water that, if they did not notice a strong chlorine smell or taste, then it was ""unlikely to have caused any harm"".",1,3,4,5,7,1.105349330201775,0.14545454545454545,0.8780710101127625,0.006521463394165039
xsum__validation__35793206__reference__0,Thousands of people are still being told they should not use their water because of high levels of chlorine.,But it added that anyone with concerns should speak to a doctor.,0,8,9,1,11,1.0,0.06451612903225808,0.8877518177032471,-0.017224788665771484
xsum__validation__35793206__reference__0,Thousands of people are still being told they should not use their water because of high levels of chlorine.,"""We're very sorry for the inconvenience this has caused but we want to reassure customers that this is a precautionary measure due to the levels of chlorine in the water supply,"" it said.",1,2,2,2,3,1.1219151895475268,0.1509433962264151,0.8865418434143066,0.13119101524353027
xsum__train__35822623__reference__0,A Monmouthshire woman was forced to pay a £650 fine for dropping a cigarette butt in Wigan - despite not smoking and never visiting the town.,"Emma Caresimo, 40, from Magor, was ""horrified"" after a bailiff arrived at her home and threatened to tow her car.",2,4,2,2,7,1.0707474683461093,0.17777777777777778,0.8586660623550415,0.015075206756591797
xsum__train__35822623__reference__0,A Monmouthshire woman was forced to pay a £650 fine for dropping a cigarette butt in Wigan - despite not smoking and never visiting the town.,"She said the ""upsetting"" ordeal was for an offence committed by someone with her maiden name from Liverpool.",1,11,5,6,3,0.7040922404069229,0.13953488372093023,0.8500984311103821,0.09437394142150879
xsum__train__35822623__reference__0,A Monmouthshire woman was forced to pay a £650 fine for dropping a cigarette butt in Wigan - despite not smoking and never visiting the town.,"Wigan council said the court instructed the bailiff while HM Courts & Tribunals Service blamed ""human error"".",1,0,9,10,11,1.332130658992758,0.09756097560975609,0.8349677920341492,-0.1174306869506836
xsum__train__35822623__reference__0,A Monmouthshire woman was forced to pay a £650 fine for dropping a cigarette butt in Wigan - despite not smoking and never visiting the town.,"Mrs Caresimo said she was at home with her three-year-old son when the bailiff clamped her Volkswagen Golf, which he told her was worth £3,700.",1,3,11,3,4,1.0781776505509366,0.07547169811320756,0.8539576530456543,0.07533001899719238
xsum__train__35822623__reference__0,A Monmouthshire woman was forced to pay a £650 fine for dropping a cigarette butt in Wigan - despite not smoking and never visiting the town.,"""I said 'I have never been to Wigan and I don't smoke' but he wasn't having any of it. He didn't believe me and said he'd heard it all before,"" she explained.",2,10,3,0,0,0.7330068144991928,0.1639344262295082,0.8678075075149536,4.761369228363037
xsum__train__35822623__reference__0,A Monmouthshire woman was forced to pay a £650 fine for dropping a cigarette butt in Wigan - despite not smoking and never visiting the town.,"""He said he would take the clamp off only if I paid the outstanding fines of £650. I had no other choice; it was awful.""",2,6,4,1,1,1.0,0.16,0.8630289435386658,0.8561229705810547
xsum__train__35822623__reference__0,A Monmouthshire woman was forced to pay a £650 fine for dropping a cigarette butt in Wigan - despite not smoking and never visiting the town.,"Mrs Caresimo called the police who, on arrival, said the bailiff was working within the law.",0,2,10,4,8,1.1486949378532663,0.09756097560975609,0.8520286679267883,-0.024976015090942383
xsum__train__35822623__reference__0,A Monmouthshire woman was forced to pay a £650 fine for dropping a cigarette butt in Wigan - despite not smoking and never visiting the town.,"""They should not be able to get the wrong person like this, it's very distressing,"" she said.",0,7,6,5,10,1.0,0.13953488372093023,0.8504838943481445,-0.05967450141906738
xsum__train__35822623__reference__0,A Monmouthshire woman was forced to pay a £650 fine for dropping a cigarette butt in Wigan - despite not smoking and never visiting the town.,"Paul Barton, assistant director of operational services at Wigan council, said: ""Following an unpaid fixed penalty notice last year we issued court proceedings to an Emma Smith with a Liverpool address.",0,5,7,7,6,1.0057997658015658,0.10714285714285714,0.8466120362281799,0.031082630157470703
xsum__train__35822623__reference__0,A Monmouthshire woman was forced to pay a £650 fine for dropping a cigarette butt in Wigan - despite not smoking and never visiting the town.,"""We prosecuted under this Liverpool address and have never issued any proceedings to a Welsh address or instructed any court or bailiff to visit a Welsh property.""",0,1,0,11,2,1.1585713748038542,0.23076923076923075,0.8303707838058472,0.3423645496368408
xsum__train__35822623__reference__0,A Monmouthshire woman was forced to pay a £650 fine for dropping a cigarette butt in Wigan - despite not smoking and never visiting the town.,"An HM Courts & Tribunals Service spokeswoman said: ""As a result of human error HMCTS wrongly took enforcement action against an individual with the same name and date of birth as an offender.",0,9,8,9,9,0.7687790887453918,0.10526315789473684,0.8395470380783081,-0.04931640625
xsum__train__35822623__reference__0,A Monmouthshire woman was forced to pay a £650 fine for dropping a cigarette butt in Wigan - despite not smoking and never visiting the town.,"""We are deeply sorry for any distress caused by this regrettable incident and have arranged for the money to be refunded. We have taken steps to avoid this happening in future.""",0,8,1,8,5,1.0,0.17857142857142855,0.8420832753181458,0.05304241180419922
xsum__validation__35853759__reference__0,Residents of Belfast's Holyland are due to meet the minister responsible for universities later to discuss students' involvement in disorder in their area.,It follows hours of disturbances during the early hours of 17 March as hundreds of students and other young people celebrated St Patrick's Day.,2,1,8,8,1,1.2095294739240448,0.16326530612244897,0.847841203212738,1.0657477378845215
xsum__validation__35853759__reference__0,Residents of Belfast's Holyland are due to meet the minister responsible for universities later to discuss students' involvement in disorder in their area.,The Holyland is a residential part of south Belfast popular with students.,2,3,1,0,2,1.1323108863021847,0.2777777777777778,0.883687436580658,0.8716273307800293
xsum__validation__35853759__reference__0,Residents of Belfast's Holyland are due to meet the minister responsible for universities later to discuss students' involvement in disorder in their area.,Employment and Learning Minister Stephen Farry is to meet residents' representatives on Monday afternoon.,2,7,5,3,0,0.7459697599846445,0.2105263157894737,0.8662849068641663,1.7495861053466797
xsum__validation__35853759__reference__0,Residents of Belfast's Holyland are due to meet the minister responsible for universities later to discuss students' involvement in disorder in their area.,Eleven people were arrested in the area and the city centre over the St Patrick's Day period. One policeman was injured when bottles were thrown at officers in Agincourt Avenue.,0,5,7,7,5,0.8962259537223404,0.1818181818181818,0.8481627106666565,0.013381004333496094
xsum__validation__35853759__reference__0,Residents of Belfast's Holyland are due to meet the minister responsible for universities later to discuss students' involvement in disorder in their area.,A number of vehicles were also damaged and residents complained about excessive noise and litter in their streets.,0,8,6,5,3,0.6555427404008062,0.1904761904761905,0.860874593257904,0.2941703796386719
xsum__validation__35853759__reference__0,Residents of Belfast's Holyland are due to meet the minister responsible for universities later to discuss students' involvement in disorder in their area.,There has been a history of trouble in the Holyland on previous St Patrick's Days and talks have been held before in a bid to prevent students engaging in anti-social behaviour.,1,0,0,1,8,1.378124574998458,0.2807017543859649,0.8768314719200134,-0.5985045433044434
xsum__validation__35853759__reference__0,Residents of Belfast's Holyland are due to meet the minister responsible for universities later to discuss students' involvement in disorder in their area.,"The chairman of the Holyland Regeneration Association, Ray Farley, said the existing measures had not worked and called for Stormont ministers to intervene.",1,6,2,6,7,0.7804037323201599,0.2553191489361702,0.8605229258537292,-0.2863631248474121
xsum__validation__35853759__reference__0,Residents of Belfast's Holyland are due to meet the minister responsible for universities later to discuss students' involvement in disorder in their area.,"Speaking last Friday ahead of the meeting, Mr Farry said he was ""appalled"" by the behaviour of some young people in the area but said the majority of them were not university or college students.",1,2,3,4,6,1.1336618455146243,0.23728813559322035,0.8659709095954895,-0.07368659973144531
xsum__validation__35853759__reference__0,Residents of Belfast's Holyland are due to meet the minister responsible for universities later to discuss students' involvement in disorder in their area.,"However, he added that further steps to address students' bad behaviour would now be considered in light of this year's trouble.",1,4,4,2,4,1.0682310328327118,0.21739130434782608,0.8693887591362,0.18297815322875977
xsum__validation__35976858__reference__0,A blue plaque honouring a cricketer whose name inspired author PG Wodehouse's butler Jeeves has been unveiled.,Percy Jeeves played for the Goole Cricket Club and professionally for Warwickshire and Hawes before his death in World War One in July 1916.,2,3,9,11,1,1.3509039312338604,0.09523809523809525,0.8222972750663757,1.2499091625213623
xsum__validation__35976858__reference__0,A blue plaque honouring a cricketer whose name inspired author PG Wodehouse's butler Jeeves has been unveiled.,PG Wodehouse used his name for the immaculate valet after seeing him play at Cheltenham in 1913.,3,11,3,2,3,0.7191447103784626,0.17142857142857143,0.8570618629455566,0.41746973991394043
xsum__validation__35976858__reference__0,A blue plaque honouring a cricketer whose name inspired author PG Wodehouse's butler Jeeves has been unveiled.,"The plaque is on the corner of Manuel Street, Goole, where Jeeves lived.",0,0,5,1,5,1.514068605593398,0.12903225806451615,0.8648492097854614,0.15175247192382812
xsum__validation__35976858__reference__0,A blue plaque honouring a cricketer whose name inspired author PG Wodehouse's butler Jeeves has been unveiled.,Live updates on this story and others from Hull and East Yorkshire,0,12,13,13,9,0.5614505755872441,0.0,0.7877352833747864,-0.00825357437133789
xsum__validation__35976858__reference__0,A blue plaque honouring a cricketer whose name inspired author PG Wodehouse's butler Jeeves has been unveiled.,It was organised by the Goole Civic Society and unveiled by his great nephew Keith Mellard.,2,4,11,9,2,1.0928618269024748,0.058823529411764705,0.8365395069122314,0.8110435009002686
xsum__validation__35976858__reference__0,A blue plaque honouring a cricketer whose name inspired author PG Wodehouse's butler Jeeves has been unveiled.,"Mr Mellard, 79, said: ""I'm absolutely thrilled to be unveiling the plaque.",0,10,6,4,8,0.7708637156476313,0.12903225806451615,0.8474888205528259,0.010833740234375
xsum__validation__35976858__reference__0,A blue plaque honouring a cricketer whose name inspired author PG Wodehouse's butler Jeeves has been unveiled.,"""His brother, Alec Jeeves, was my grandfather. He used to talk about him a lot and I grew up feeling I knew him.",0,9,8,7,13,0.8234699902099673,0.0975609756097561,0.8403047323226929,-0.03412175178527832
xsum__validation__35976858__reference__0,A blue plaque honouring a cricketer whose name inspired author PG Wodehouse's butler Jeeves has been unveiled.,"""To be honoured in this way is very exciting.""",0,6,10,8,10,1.0,0.07407407407407407,0.8388850688934326,-0.013753890991210938
xsum__validation__35976858__reference__0,A blue plaque honouring a cricketer whose name inspired author PG Wodehouse's butler Jeeves has been unveiled.,"Margaret Hicks-Clarke, chair of the society, said: ""We could think of no finer person to honour with our first blue plaque, being unveiled in the anniversary year of Percy Jeeves's death.",3,7,0,3,11,0.9016523743230308,0.23529411764705885,0.8549872636795044,-0.019014835357666016
xsum__validation__35976858__reference__0,A blue plaque honouring a cricketer whose name inspired author PG Wodehouse's butler Jeeves has been unveiled.,"""He was a great cricketer and a brave soldier who paid the ultimate sacrifice for his country.""",2,13,4,5,6,0.5253308280345045,0.17142857142857143,0.8474725484848022,0.07415962219238281
xsum__validation__35976858__reference__0,A blue plaque honouring a cricketer whose name inspired author PG Wodehouse's butler Jeeves has been unveiled.,"Jeeves, who was born in 1888 near Dewsbury, West Yorkshire, grew up in Goole before playing county cricket for Warwickshire.",0,2,7,10,12,1.3591459773332255,0.10526315789473685,0.8233077526092529,-0.025458097457885742
xsum__validation__35976858__reference__0,A blue plaque honouring a cricketer whose name inspired author PG Wodehouse's butler Jeeves has been unveiled.,"Mrs Hicks-Clarke said: ""His father had moved to Goole to work on the railways at the start of the 1900s and Percy lived in a little terraced house with his family.""",0,5,12,12,7,1.0416968071364103,0.04,0.8191422820091248,0.026210784912109375
xsum__validation__35976858__reference__0,A blue plaque honouring a cricketer whose name inspired author PG Wodehouse's butler Jeeves has been unveiled.,Comic novelist PG Wodehouse brought the Jeeves character to life in a series of short stories and books in which the knowledgeable and perceptive butler helped his master Bertie Wooster cope with life's vagaries.,3,8,1,0,0,0.8442610624341147,0.22641509433962265,0.8740292191505432,1.7903594970703125
xsum__validation__35976858__reference__0,A blue plaque honouring a cricketer whose name inspired author PG Wodehouse's butler Jeeves has been unveiled.,"The plaque, which is placed on the Oddfellows building at the corner of Manuel Street and Boothferry Road, has been funded by the Goole and District Lottery, Goole Town Cricket Club and the PG Wodehouse Society.",0,1,2,6,4,1.4951495951855875,0.2222222222222222,0.8461847901344299,0.30072879791259766
xsum__test__36009544__reference__0,A Labour councillor has been suspended from the party over anti-Semitic comments on her Twitter account.,"A message on Luton councillor Aysegul Gurbuz's Twitter feed claimed Hitler was the ""greatest man in history"".",2,3,3,9,0,1.082611471071799,0.28571428571428575,0.8554689884185791,0.6296745538711548
xsum__test__36009544__reference__0,A Labour councillor has been suspended from the party over anti-Semitic comments on her Twitter account.,"Another tweet on Ms Gurbaz's account suggested Iran could develop a nuclear weapon to ""wipe Israel off the map"".",2,9,6,7,2,0.8325185239222593,0.2162162162162162,0.861251175403595,0.1300259828567505
xsum__test__36009544__reference__0,A Labour councillor has been suspended from the party over anti-Semitic comments on her Twitter account.,"Labour leader Jeremy Corbyn said anyone who makes anti-Semitic remarks is ""auto-excluded from the party"" pending an inquiry.",2,1,1,1,1,1.112327836328453,0.3243243243243243,0.9040648937225342,0.4639488458633423
xsum__test__36009544__reference__0,A Labour councillor has been suspended from the party over anti-Semitic comments on her Twitter account.,The BBC has contacted the councillor for comment.,0,6,2,3,6,1.0319212586626427,0.31999999999999995,0.8831495642662048,0.012070059776306152
xsum__test__36009544__reference__0,A Labour councillor has been suspended from the party over anti-Semitic comments on her Twitter account.,The Labour Party has confirmed she has been suspended pending an investigation.,2,0,0,0,9,1.1249223022789638,0.41379310344827586,0.9093011617660522,-0.0275418758392334
xsum__test__36009544__reference__0,A Labour councillor has been suspended from the party over anti-Semitic comments on her Twitter account.,"Speaking to the Andrew Marr Show, Mr Corbyn said: ""Anti-Semitism is absolutely abhorrent and wrong.",0,5,7,8,4,1.0382458324573414,0.1818181818181818,0.86079341173172,0.018588662147521973
xsum__test__36009544__reference__0,A Labour councillor has been suspended from the party over anti-Semitic comments on her Twitter account.,"""We have suspended, we will suspend, any member that behaves in that way.""",0,8,9,5,8,0.8521223509169987,0.06666666666666667,0.8705017566680908,-0.020514249801635742
xsum__test__36009544__reference__0,A Labour councillor has been suspended from the party over anti-Semitic comments on her Twitter account.,The tweets in question were made before Ms Gurbuz was elected to Luton Borough Council in May 2015.,0,7,10,6,10,1.0119892020903942,0.05714285714285714,0.8654213547706604,-0.11357200145721436
xsum__test__36009544__reference__0,A Labour councillor has been suspended from the party over anti-Semitic comments on her Twitter account.,"A spokesman for the council said: ""While these comments appear to pre-date her time as a councillor, the council is shocked by these comments.",0,4,4,2,7,1.0409595442529307,0.2380952380952381,0.8842107653617859,-0.005870938301086426
xsum__test__36009544__reference__0,A Labour councillor has been suspended from the party over anti-Semitic comments on her Twitter account.,"""This matter will be referred as a matter of urgency to the council's independent standards committee to allow a full investigation to take place.""",0,10,8,10,5,0.787794685731548,0.09523809523809526,0.8545941114425659,0.012148261070251465
xsum__test__36009544__reference__0,A Labour councillor has been suspended from the party over anti-Semitic comments on her Twitter account.,"On Thursday, Mr Corbyn was criticised by a Jewish leader for not taking anti-Semitism seriously enough.",0,2,5,4,3,1.0845869922866875,0.23529411764705882,0.8820868134498596,0.02639162540435791
xsum__validation__36022305__reference__0,"Tesco has fired the starting gun on an expected sell-off of non-core assets, with the sale of some of its stake in Asian online business Lazada.",The supermarket giant said its overseas division had sold 8.6% of its Lazada stake to Chinese internet giant Alibaba for $129m (£90.6m).,2,8,5,4,0,0.9430871837861625,0.1923076923076923,0.8650844693183899,2.5100598335266113
xsum__validation__36022305__reference__0,"Tesco has fired the starting gun on an expected sell-off of non-core assets, with the sale of some of its stake in Asian online business Lazada.",Tesco will retain an 8.3% holding in the South East Asia-focused business.,2,2,2,1,3,1.1482074822454724,0.2380952380952381,0.8859167695045471,0.08975601196289062
xsum__validation__36022305__reference__0,"Tesco has fired the starting gun on an expected sell-off of non-core assets, with the sale of some of its stake in Asian online business Lazada.","The move comes the day before Tesco's annual results, in which it is expected to announce further disposals.",1,9,3,2,1,0.877142965226659,0.2127659574468085,0.8846600651741028,0.33722352981567383
xsum__validation__36022305__reference__0,"Tesco has fired the starting gun on an expected sell-off of non-core assets, with the sale of some of its stake in Asian online business Lazada.","The supermarket group is planning to sell off some of its side businesses, including Dobbies Garden Centres chain, coffee shop chain Harris & Hoole and restaurant chain Giraffe, so that it can focus on the main supermarket business, according to media reports.",1,4,1,5,7,1.0906838658972948,0.2608695652173913,0.8647919297218323,0.005585193634033203
xsum__validation__36022305__reference__0,"Tesco has fired the starting gun on an expected sell-off of non-core assets, with the sale of some of its stake in Asian online business Lazada.","Last September, Tesco sold its South Korean business, Homeplus, for £4.2bn to help shore up its balance sheet and revitalise its UK business.",0,0,11,3,12,1.1975015636214044,0.11538461538461538,0.8759152293205261,-0.42943382263183594
xsum__validation__36022305__reference__0,"Tesco has fired the starting gun on an expected sell-off of non-core assets, with the sale of some of its stake in Asian online business Lazada.","There has been speculation about possible disposals since chief executive Dave Lewis took the helm in September 2014, charged with reviving the group's fortunes.",0,5,6,6,2,1.0358598308825957,0.1886792452830189,0.8644907474517822,0.21583318710327148
xsum__validation__36022305__reference__0,"Tesco has fired the starting gun on an expected sell-off of non-core assets, with the sale of some of its stake in Asian online business Lazada.",Mr Lewis was parachuted in after the supermarket reported it had overstated its profits by some £263m.,0,1,8,8,5,1.1551934156479167,0.17777777777777778,0.8589059710502625,0.024627685546875
xsum__validation__36022305__reference__0,"Tesco has fired the starting gun on an expected sell-off of non-core assets, with the sale of some of its stake in Asian online business Lazada.","Alongside this, like its ""big four"" peers - Asda, Sainsbury's and Morrisons -  Tesco has been hit by competition from discount rivals Lidl and Aldi.",0,6,12,12,8,0.9776479532796861,0.11538461538461538,0.843935489654541,-0.02681589126586914
xsum__validation__36022305__reference__0,"Tesco has fired the starting gun on an expected sell-off of non-core assets, with the sale of some of its stake in Asian online business Lazada.","The UK has also seen a broad change in shopping habits, with many customers preferring to shop little and often at small convenience stores, instead of doing a once-a-week ""big shop"".",0,11,9,10,10,0.8435298653980702,0.16393442622950818,0.8502846956253052,-0.12225341796875
xsum__validation__36022305__reference__0,"Tesco has fired the starting gun on an expected sell-off of non-core assets, with the sale of some of its stake in Asian online business Lazada.","In April last year, the company reported a record pre-tax loss of £6.4bn for the year to February, marking the biggest loss reported to date by a British retailer.",0,12,10,11,9,0.8002481489933726,0.13559322033898305,0.8491299152374268,-0.03864336013793945
xsum__validation__36022305__reference__0,"Tesco has fired the starting gun on an expected sell-off of non-core assets, with the sale of some of its stake in Asian online business Lazada.",Mr Lewis has focused on price cuts and putting more staff in stores in an attempt to revive sales.,0,7,4,7,4,0.9546371517401516,0.2127659574468085,0.8590683341026306,0.028232574462890625
xsum__validation__36022305__reference__0,"Tesco has fired the starting gun on an expected sell-off of non-core assets, with the sale of some of its stake in Asian online business Lazada.","On Wednesday, he is expected to report a rise in underlying fourth-quarter sales, the group's first quarterly increase for more than three years.",0,10,7,9,6,0.8681636269278225,0.1886792452830189,0.855290949344635,0.014455318450927734
xsum__validation__36022305__reference__0,"Tesco has fired the starting gun on an expected sell-off of non-core assets, with the sale of some of its stake in Asian online business Lazada.",Tesco declined to comment on the sale of its side businesses.,0,3,0,0,11,1.108096946353481,0.358974358974359,0.893382728099823,-0.20976877212524414
xsum__test__36129448__reference__0,"An Asda supermarket in Manchester is introducing a ""quiet hour"" to help autistic shoppers who can feel stressed by noise.","The Cheetham Hill Asda Living store will turn off escalators, screens and music for an hour on Saturday 7 May.",3,7,2,6,2,0.9425588079783219,0.15,0.864922821521759,0.5948200225830078
xsum__test__36129448__reference__0,"An Asda supermarket in Manchester is introducing a ""quiet hour"" to help autistic shoppers who can feel stressed by noise.",Customers will also be offered a picture map of the supermarket.,1,11,5,0,5,0.6724179433247237,0.12903225806451613,0.8797234296798706,0.08525419235229492
xsum__test__36129448__reference__0,"An Asda supermarket in Manchester is introducing a ""quiet hour"" to help autistic shoppers who can feel stressed by noise.",General manager Simon Lea came up with the idea after watching an autistic child and his mother struggle on the shop floor.,3,1,7,3,1,1.2088335001774073,0.09523809523809525,0.8730581998825073,1.4829535484313965
xsum__test__36129448__reference__0,"An Asda supermarket in Manchester is introducing a ""quiet hour"" to help autistic shoppers who can feel stressed by noise.",Follow the latest news updates from across Greater Manchester,0,9,10,11,9,0.8594451208383572,0.06896551724137932,0.8338833451271057,-0.08736181259155273
xsum__test__36129448__reference__0,"An Asda supermarket in Manchester is introducing a ""quiet hour"" to help autistic shoppers who can feel stressed by noise.","""When we open the doors you will be able to hear a pin drop. That's the plan,"" Mr Lea told the Manchester Evening News.",1,6,4,7,4,1.0209564273316831,0.1333333333333333,0.8576822280883789,0.27382469177246094
xsum__test__36129448__reference__0,"An Asda supermarket in Manchester is introducing a ""quiet hour"" to help autistic shoppers who can feel stressed by noise.","""I suffered for many years with anxiety and I used to absolutely hate going into busy stores. If we can make a few small changes to give these customers a better shopping experience and make them comfortable then I know the store will be a better place to shop for everyone,"" Mr Lea said.",2,4,8,5,6,1.08800651416749,0.08108108108108109,0.8702019453048706,0.02751016616821289
xsum__test__36129448__reference__0,"An Asda supermarket in Manchester is introducing a ""quiet hour"" to help autistic shoppers who can feel stressed by noise.",The store will open an hour early and no announcements will be made during the quiet hour between 08:00 and 09:00 BST.,3,8,3,10,0,0.9143447613379958,0.13636363636363635,0.8492479920387268,2.536202907562256
xsum__test__36129448__reference__0,"An Asda supermarket in Manchester is introducing a ""quiet hour"" to help autistic shoppers who can feel stressed by noise.",Source: The National Autistic Society,0,0,9,8,10,1.2780542861478053,0.08000000000000002,0.8552695512771606,-0.10456037521362305
xsum__test__36129448__reference__0,"An Asda supermarket in Manchester is introducing a ""quiet hour"" to help autistic shoppers who can feel stressed by noise.",Asda said it would monitor feedback from the trial and would consider rolling it out to other stores.,0,10,6,2,7,0.7640320500081913,0.10526315789473685,0.8781659007072449,-0.019176006317138672
xsum__test__36129448__reference__0,"An Asda supermarket in Manchester is introducing a ""quiet hour"" to help autistic shoppers who can feel stressed by noise.","The National Autistic Society (NAS) said it welcomed the move as shops and other public spaces could be ""extremely challenging"" because of bright lights, strong smells and crowds.",3,2,11,4,11,1.1038792218037894,0.041666666666666664,0.8725038766860962,-0.15926074981689453
xsum__test__36129448__reference__0,"An Asda supermarket in Manchester is introducing a ""quiet hour"" to help autistic shoppers who can feel stressed by noise.","NAS Campaign manager Tom Madders said: ""It can cause [autistic people] to feel overwhelmed by 'too much information'. This can be excruciatingly painful or cause extreme anxiety. This may lead to a meltdown or - all too often - people avoid these places and choose not to go out at all.",3,5,1,9,3,1.058459657427679,0.17391304347826086,0.8526052236557007,0.39531946182250977
xsum__test__36129448__reference__0,"An Asda supermarket in Manchester is introducing a ""quiet hour"" to help autistic shoppers who can feel stressed by noise.","""Asda's initiative is a great example of an organisation taking the trouble to understand how autistic people experience the world and we hope other retailers are inspired to follow their example.""",2,3,0,1,8,1.089011709456479,0.23076923076923075,0.8790925741195679,-0.05016946792602539
xsum__test__36232392__reference__0,Sadiq Khan has been elected the new Mayor of London - boosting Labour after it slumped in Scotland's elections.,"Mr Khan is the city's first Muslim mayor, after beating Tory Zac Goldsmith by 1,310,143 votes to 994,614.",2,2,1,5,0,1.0,0.24390243902439024,0.8517038822174072,14.117400169372559
xsum__test__36232392__reference__0,Sadiq Khan has been elected the new Mayor of London - boosting Labour after it slumped in Scotland's elections.,The result bolsters leader Jeremy Corbyn after Labour was beaten into third in Scotland by the Tories and lost some English councillors.,2,5,2,0,1,0.9052083163539426,0.24390243902439024,0.8893595337867737,4.316377639770508
xsum__test__36232392__reference__0,Sadiq Khan has been elected the new Mayor of London - boosting Labour after it slumped in Scotland's elections.,"In Scotland, the SNP said it would form a minority government after winning its third election in a row.",0,4,0,1,5,0.9081534723866813,0.3157894736842105,0.8879864811897278,-0.2982306480407715
xsum__test__36232392__reference__0,Sadiq Khan has been elected the new Mayor of London - boosting Labour after it slumped in Scotland's elections.,"First Minister Nicola Sturgeon is celebrating what she said was an ""emphatic"" victory, her first as party leader, after the SNP emerged as the largest party at Holyrood with 63 seats, ahead of the Conservatives on 31 and Labour on 24.",0,0,4,2,2,1.1091771211493944,0.13333333333333333,0.8618813753128052,0.5195693969726562
xsum__test__36232392__reference__0,Sadiq Khan has been elected the new Mayor of London - boosting Labour after it slumped in Scotland's elections.,But she played down talk of another independence referendum after falling short by two seats of an overall majority.,0,3,5,4,3,0.9854464748643631,0.10526315789473684,0.8539429903030396,0.4598855972290039
xsum__test__36232392__reference__0,Sadiq Khan has been elected the new Mayor of London - boosting Labour after it slumped in Scotland's elections.,"In Wales, Labour remains as the largest party, with 29 out of 60 seats, but was denied a majority as Plaid Cymru and UKIP both made notable gains. Counting is continuing in Northern Ireland.",0,1,3,3,4,1.0920146152456276,0.1509433962264151,0.8562656044960022,0.11074686050415039
xsum__train__36256746__reference__0,"The Welsh Conservative leader has said his AMs have backed him to stay in the role, despite the party's disappointing election result.","Andrew RT Davies was speaking to BBC Wales, following a meeting of the 11 Conservative AMs on Monday.",2,3,8,4,0,1.1292280836356905,0.1951219512195122,0.881198525428772,1.4869165420532227
xsum__train__36256746__reference__0,"The Welsh Conservative leader has said his AMs have backed him to stay in the role, despite the party's disappointing election result.","He said it was the ""unanimous view of the group"" that he should stay, and he had the backing of MPs and activists.",2,4,2,2,11,1.0959892033043537,0.2608695652173913,0.8945144414901733,-0.13005828857421875
xsum__train__36256746__reference__0,"The Welsh Conservative leader has said his AMs have backed him to stay in the role, despite the party's disappointing election result.","Tory sources had raised concerns about the leadership, after the party lost three AMs in Cardiff Bay on 5 May.",2,10,5,1,1,0.7116348486701497,0.23255813953488372,0.8953230381011963,0.14489078521728516
xsum__train__36256746__reference__0,"The Welsh Conservative leader has said his AMs have backed him to stay in the role, despite the party's disappointing election result.",The Conservatives made gains in every previous assembly poll and enjoyed a successful general election in 2015.,0,9,7,6,8,0.7614985845044911,0.19999999999999998,0.8750849366188049,-0.017533540725708008
xsum__train__36256746__reference__0,"The Welsh Conservative leader has said his AMs have backed him to stay in the role, despite the party's disappointing election result.","Mr Davies said the decision had been ""made for me"".",0,2,10,10,3,1.187682321885721,0.12121212121212122,0.8724202513694763,0.04849529266357422
xsum__train__36256746__reference__0,"The Welsh Conservative leader has said his AMs have backed him to stay in the role, despite the party's disappointing election result.","""The unanimous view of the group is for me to continue, the MPs have given their view that I should continue, the activists have given their view that I should continue,"" he said.",2,0,6,5,2,1.4132902815020254,0.21428571428571427,0.8755242228507996,0.09006047248840332
